,기준년월,그룹번호,그룹내고객수,종목번호,그룹내_매수여부,그룹내_매도여부,매수고객수,매도고객수,평균매수수량,평균매도수량,매수가격_중앙값,매도가격_중앙값
374,201907,MAD08,386,A081000,Y,Y,4,5,281,283,34800,35100
375,201907,MAD08,386,A093230,Y,Y,6,6,16655,16223,606,606
376,201907,MAD08,386,A093370,Y,Y,13,15,1446,1569,11035,11150
377,201907,MAD08,386,A128940,Y,Y,3,3,15,28,324369,299500
378,201907,MAD08,386,A140410,Y,Y,3,3,89,66,100657,110028
379,201907,MAD08,386,A207760,Y,Y,3,3,892,815,5509,5790
380,201907,MAD08,386,A207940,Y,Y,3,3,141,153,300000,289558
381,201907,MAD08,386,A208350,Y,Y,4,4,2506,2431,1802,1748
382,201907,MAD08,386,A215090,Y,Y,3,3,1977,2144,2282,2297
383,201907,MAD08,386,A215600,Y,Y,4,6,219,205,43969,44500
384,201907,MAD08,386,A220260,Y,Y,4,5,5950,6542,4955,5019
385,201907,MAD08,386,A239340,Y,Y,5,6,640,837,8042,8531
386,201907,MAD08,386,A263540,Y,Y,7,6,2822,2818,16696,16990
387,201907,MAD08,386,A268600,Y,Y,4,4,295,318,42792,43207
388,201907,MAD08,386,A298690,Y,Y,4,4,757,686,7587,7570
389,201907,MAD09,634,A000660,Y,Y,7,13,210,237,74800,72400
390,201907,MAD09,634,A000890,Y,Y,4,3,5954,2924,1255,1265
391,201907,MAD09,634,A001140,Y,Y,4,4,2909,2085,6711,7380
392,201907,MAD09,634,A001740,N,Y,0,3,0,72,-1,5270
393,201907,MAD09,634,A002070,Y,Y,4,3,61,54,31650,32600
394,201907,MAD09,634,A002140,Y,Y,4,3,997,1424,3805,3662
395,201907,MAD09,634,A004270,Y,Y,3,3,769,786,4498,4368
396,201907,MAD09,634,A005110,Y,Y,3,4,1188,1428,3326,3337
397,201907,MAD09,634,A005290,Y,Y,6,7,600,602,12600,12791
398,201907,MAD09,634,A005360,Y,Y,12,12,656,811,4295,4505
399,201907,MAD09,634,A005930,Y,Y,13,22,194,275,45850,46400
400,201907,MAD09,634,A008350,Y,Y,7,6,4974,3650,3498,3443
401,201907,MAD09,634,A008770,Y,Y,8,7,32,32,84700,83800
402,201907,MAD09,634,A009150,Y,Y,9,6,44,30,90300,95100
403,201907,MAD09,634,A010060,Y,Y,3,3,622,593,80800,77600
404,201907,MAD09,634,A010660,Y,Y,3,3,50,550,3740,3875
405,201907,MAD09,634,A012610,Y,Y,7,7,1169,1084,9645,9607
406,201907,MAD09,634,A014970,Y,Y,4,5,1679,2289,9179,9904
407,201907,MAD09,634,A014990,Y,Y,4,4,344,360,3170,3200
408,201907,MAD09,634,A017800,Y,Y,3,5,2,219,88700,86900
409,201907,MAD09,634,A020120,Y,Y,4,3,4175,1875,4850,3790
410,201907,MAD09,634,A020560,Y,Y,3,5,88,241,5510,5870
411,201907,MAD09,634,A023770,Y,Y,5,5,1237,1257,40073,41140
412,201907,MAD09,634,A033640,Y,Y,3,3,1175,1175,31750,31250
413,201907,MAD09,634,A035720,Y,Y,5,9,8,154,130500,133000
414,201907,MAD09,634,A036830,Y,Y,7,5,843,843,71124,64867
415,201907,MAD09,634,A037070,Y,Y,4,5,1530,731,9937,9608
416,201907,MAD09,634,A048410,Y,Y,6,6,261,483,16900,13050
417,201907,MAD09,634,A052900,Y,Y,3,3,1003,978,1189,1265
418,201907,MAD09,634,A057500,Y,Y,4,4,6480,4790,4263,3953
419,201907,MAD09,634,A066570,Y,Y,4,3,38,26,76800,71500
420,201907,MAD09,634,A066970,Y,Y,4,4,823,463,33000,32800
421,201907,MAD09,634,A068270,Y,Y,9,9,8,6,184458,190500
422,201907,MAD09,634,A078130,Y,Y,17,17,6641,8292,4132,4125
423,201907,MAD09,634,A078590,Y,Y,5,6,3721,3858,2055,1690
424,201907,MAD09,634,A081000,Y,Y,3,4,190,210,34688,34453
425,201907,MAD09,634,A093370,Y,Y,10,12,3000,3055,10800,10650
426,201907,MAD09,634,A096040,Y,Y,3,3,1514,1516,399,408
427,201907,MAD09,634,A096770,N,Y,0,3,0,148,-1,171201
428,201907,MAD09,634,A127160,Y,Y,3,3,796,746,1705,1765
429,201907,MAD09,634,A171010,Y,Y,3,3,48,82,5950,6200
430,201907,MAD09,634,A178920,Y,Y,3,5,144,121,31100,29000
431,201907,MAD09,634,A207760,Y,Y,4,4,56,56,7429,7230
432,201907,MAD09,634,A207940,Y,Y,5,4,124,167,311257,310500
433,201907,MAD09,634,A215600,Y,Y,6,5,143,167,46500,44500
434,201907,MAD09,634,A217600,Y,Y,3,3,405,491,2040,2025
435,201907,MAD09,634,A220260,Y,Y,3,4,11277,14309,3929,4155
436,201907,MAD09,634,A263540,Y,Y,4,5,115,135,13900,14850
437,201907,MAD09,634,A298690,Y,Y,7,8,1789,1989,7645,7820
438,201907,MAD09,634,A307930,Y,Y,3,5,50,52,11529,10250
439,201907,MAD09,634,A317320,Y,Y,3,3,343,321,4235,4515
440,201907,MAD10,106,A028300,Y,Y,3,3,214,183,30200,35900
441,201907,MAD11,175,A000100,Y,Y,3,4,34,73,249062,256500
442,201907,MAD11,175,A000660,Y,Y,4,8,150,232,76956,79233
443,201907,MAD11,175,A004170,Y,N,4,0,2,0,257125,-1
444,201907,MAD11,175,A005290,Y,Y,5,5,191,161,12606,12800
445,201907,MAD11,175,A005930,Y,Y,5,7,56,121,47000,46525
446,201907,MAD11,175,A009150,Y,Y,5,5,253,303,90300,90800
447,201907,MAD11,175,A051910,Y,N,3,0,7,0,357000,-1
448,201907,MAD11,175,A068270,Y,N,4,0,2,0,174250,-1
449,201907,MAD11,175,A078130,Y,Y,3,4,808,634,5862,5440
450,201907,MAD11,175,A178920,Y,Y,3,4,59,135,31452,31350
451,201907,MAD11,175,A215100,Y,Y,3,3,1893,2031,6526,6504
452,201907,MAD11,175,A239340,Y,Y,4,4,1424,1460,8760,8840
453,201907,MAD11,175,A263600,Y,Y,3,3,736,734,6105,5860
454,201907,MAD12,152,A000100,Y,Y,5,4,43,28,257000,251508
455,201907,MAD12,152,A000660,Y,Y,3,5,6,46,70082,75221
456,201907,MAD12,152,A005380,Y,N,3,0,14,0,129645,-1
457,201907,MAD12,152,A006800,Y,Y,4,4,4040,5176,7980,8020
458,201907,MAD12,152,A068270,Y,Y,5,3,96,123,208000,205500
459,201907,MAD12,152,A093370,Y,Y,4,3,384,741,10700,9890
460,201907,MAD13,167,A015760,Y,Y,5,7,390,426,25350,27350
461,201907,MAD14,253,A000660,Y,Y,4,14,7,71,72270,72700
462,201907,MAD14,253,A004020,Y,N,3,0,111,0,39415,-1
463,201907,MAD14,253,A005930,Y,Y,9,12,105,274,45400,46026
464,201907,MAD14,253,A009150,Y,Y,7,5,304,365,92200,96100
465,201907,MAD14,253,A010950,N,Y,0,3,0,13,-1,93050
466,201907,MAD14,253,A015760,Y,Y,11,18,1021,510,26800,27225
467,201907,MAD14,253,A028260,Y,Y,6,3,5,6,95305,93300
468,201907,MAD14,253,A035900,Y,N,4,0,42,0,22287,-1
469,201907,MAD14,253,A047040,Y,N,3,0,303,0,4185,-1
470,201907,MAD14,253,A066570,Y,Y,9,4,295,268,76500,77200
471,201907,MAD14,253,A090430,Y,Y,6,4,10,9,155000,159500
472,201907,MAD14,253,A096770,N,Y,0,4,0,12,-1,169442
473,201907,MAD14,253,A251270,Y,Y,4,3,11,13,101380,92111
474,201907,MAD15,104,A005930,Y,Y,6,7,534,593,46105,46831
475,201907,MAD15,104,A034220,Y,Y,3,3,423,455,14550,17050
476,201907,MAD16,102,A009150,Y,Y,5,6,127,169,92100,93400
477,201907,MAD16,102,A010950,N,Y,0,4,0,12,-1,90000
478,201907,MAD16,102,A078130,Y,Y,3,3,451,1793,3900,4520
479,201907,MAD16,102,A204320,Y,Y,3,3,55,73,28000,28600
480,201907,MAD17,286,A000660,Y,Y,8,17,715,73,79159,75100
481,201907,MAD17,286,A000720,Y,N,5,0,34,0,50500,-1
482,201907,MAD17,286,A003670,Y,N,3,0,14,0,50200,-1
483,201907,MAD17,286,A005380,Y,Y,4,7,252,114,131000,132000
484,201907,MAD17,286,A005930,Y,Y,7,9,13,41,46250,46850
485,201907,MAD17,286,A009150,Y,Y,6,5,234,75,91400,92700
486,201907,MAD17,286,A010950,Y,Y,4,10,92,203,92700,93000
487,201907,MAD17,286,A036830,Y,Y,3,3,240,237,66700,64350
488,201907,MAD17,286,A051910,Y,Y,4,3,6,3,331000,332000
489,201907,MAD17,286,A066570,Y,Y,9,4,52,43,68600,67500
490,201907,MAD17,286,A089590,Y,N,3,0,8,0,28900,-1
491,201907,MAD17,286,A204320,N,Y,0,3,0,246,-1,30925
492,201907,MAD18,545,A000660,Y,Y,15,19,42,89,77991,77600
493,201907,MAD18,545,A001820,Y,Y,3,4,144,147,50000,52700
494,201907,MAD18,545,A003670,Y,Y,6,4,94,48,51200,53200
495,201907,MAD18,545,A004270,Y,Y,4,3,3413,3404,4018,4033
496,201907,MAD18,545,A005290,Y,Y,7,8,1003,1352,14321,15147
497,201907,MAD18,545,A005390,Y,Y,4,3,3635,6326,1305,1315
498,201907,MAD18,545,A005490,Y,Y,4,6,8,33,236500,250900
499,201907,MAD18,545,A005930,Y,Y,20,20,81,119,45449,46750
500,201907,MAD18,545,A005935,Y,Y,3,4,127,110,37850,38462
501,201907,MAD18,545,A006400,Y,Y,7,13,130,172,232000,249000
502,201907,MAD18,545,A008350,Y,Y,3,3,86,662,3660,3727
503,201907,MAD18,545,A008770,Y,Y,5,4,67,106,84900,83000
504,201907,MAD18,545,A009150,Y,Y,18,15,161,176,95300,92300
505,201907,MAD18,545,A009830,Y,Y,5,3,443,485,20600,19950
506,201907,MAD18,545,A012610,Y,Y,3,4,326,429,9420,8900
507,201907,MAD18,545,A015760,Y,Y,4,6,70,117,25850,25500
508,201907,MAD18,545,A020150,Y,Y,6,4,71,35,40400,40400
509,201907,MAD18,545,A020560,Y,Y,5,3,151,267,5750,5886
510,201907,MAD18,545,A028050,N,Y,0,3,0,225,-1,16050
511,201907,MAD18,545,A028300,Y,Y,5,4,53,51,33850,36298
512,201907,MAD18,545,A034220,Y,Y,9,3,260,73,15850,16500
513,201907,MAD18,545,A035420,Y,Y,5,6,94,68,139000,130500
514,201907,MAD18,545,A035720,Y,Y,6,3,37,11,127000,129500
515,201907,MAD18,545,A035900,Y,N,3,0,63,0,21850,-1
516,201907,MAD18,545,A036830,Y,Y,5,7,37,58,70523,62000
517,201907,MAD18,545,A051910,Y,Y,12,11,13,19,339000,347500
518,201907,MAD18,545,A052900,Y,Y,3,4,474,511,1160,1200
519,201907,MAD18,545,A061970,Y,Y,4,6,46,265,11900,11400
520,201907,MAD18,545,A066570,Y,Y,9,3,45,11,73275,69300
521,201907,MAD18,545,A068270,Y,Y,5,4,251,146,204125,183575
522,201907,MAD18,545,A078130,Y,Y,6,6,1242,942,6759,7069
523,201907,MAD18,545,A078600,N,Y,0,3,0,95,-1,18000
524,201907,MAD18,545,A090430,Y,Y,10,5,67,55,142750,144523
525,201907,MAD18,545,A090460,Y,Y,3,3,206,268,18350,19850
526,201907,MAD18,545,A093230,Y,Y,6,6,5586,3866,449,438
527,201907,MAD18,545,A093370,Y,Y,9,9,11036,12009,8642,8573
528,201907,MAD18,545,A096770,Y,Y,6,6,38,70,170500,171500
529,201907,MAD18,545,A127160,Y,Y,4,3,3174,3344,1980,1995
530,201907,MAD18,545,A178920,Y,Y,3,4,24,58,28900,33000
531,201907,MAD18,545,A215600,Y,Y,7,4,112,158,45850,49325
532,201907,MAD18,545,A217500,Y,Y,4,4,880,880,2505,2570
533,201907,MAD18,545,A220260,Y,Y,4,5,875,1528,4189,4581
534,201907,MAD18,545,A255440,Y,Y,3,3,2529,2462,25300,25106
535,201907,MAD18,545,A263540,Y,Y,3,3,148,140,15184,17887
536,201907,MAD18,545,A308100,Y,Y,3,3,125,111,13800,14400
537,201907,MAD19,140,A005390,Y,Y,5,4,2548,2547,1300,1355
538,201907,MAD19,140,A009150,Y,Y,4,6,37,102,93600,96020
539,201907,MAD19,140,A034220,Y,N,3,0,35,0,16529,-1
540,201907,MAD19,140,A035420,N,Y,0,4,0,22,-1,118000
541,201907,MAD19,140,A036830,Y,Y,3,3,24,14,57220,64085
542,201907,MAD19,140,A093230,Y,Y,3,3,14581,14565,490,493
543,201907,MAD19,140,A093370,Y,Y,3,5,418,434,10650,10750
544,201907,MAD20,143,A000660,Y,Y,4,5,22,94,72116,70223
545,201907,MAD20,143,A005930,Y,Y,4,9,15,23,46500,46500
546,201907,MAD20,143,A028300,Y,Y,4,4,195,230,34600,33228
547,201907,MAD20,143,A039130,Y,N,3,0,5,0,43500,-1
548,201907,MAD20,143,A068270,Y,Y,4,5,4,16,184250,178500
549,201907,MAD21,637,A000660,Y,Y,3,8,62,201,75100,76200
550,201907,MAD21,637,A005360,Y,Y,6,6,675,551,4575,4600
551,201907,MAD21,637,A005380,Y,Y,5,4,23354,22483,136759,137421
552,201907,MAD21,637,A005390,Y,Y,4,3,19824,18107,1439,1402
553,201907,MAD21,637,A005930,Y,Y,5,10,28,517,46200,46050
554,201907,MAD21,637,A007110,Y,Y,3,3,228,227,3080,3385
555,201907,MAD21,637,A008350,Y,Y,4,3,18980,15480,3608,3634
556,201907,MAD21,637,A009150,Y,Y,7,5,252,83,93280,91300
557,201907,MAD21,637,A009460,Y,Y,3,3,1631,640,3113,3120
558,201907,MAD21,637,A009620,Y,Y,4,5,1969,941,1740,1767
559,201907,MAD21,637,A010950,N,Y,0,3,0,48,-1,89200
560,201907,MAD21,637,A012610,Y,Y,7,8,410,653,9575,8900
561,201907,MAD21,637,A028300,Y,Y,4,5,470,536,30090,30790
562,201907,MAD21,637,A035420,Y,Y,4,13,101,119,122000,122000
563,201907,MAD21,637,A035720,Y,Y,5,7,4963,3863,130500,127000
564,201907,MAD21,637,A045890,Y,Y,3,3,823,823,2080,2180
565,201907,MAD21,637,A054940,Y,Y,5,5,4385,4296,1961,2020
566,201907,MAD21,637,A060480,Y,Y,3,3,39,917,6187,6545
567,201907,MAD21,637,A066570,Y,Y,4,3,25,31,71100,76700
568,201907,MAD21,637,A068270,Y,Y,3,3,2,49,176500,179500
569,201907,MAD21,637,A078130,Y,Y,3,4,1335,1380,6725,6710
570,201907,MAD21,637,A078590,Y,Y,3,3,63831,63831,1462,1517
571,201907,MAD21,637,A090430,Y,Y,3,3,107,107,163500,164500
572,201907,MAD21,637,A093370,Y,Y,7,7,129,1157,11580,12000
573,201907,MAD21,637,A127160,Y,Y,3,3,2084,2917,1640,1842
574,201907,MAD21,637,A128940,Y,Y,3,3,35,35,290000,291000
575,201907,MAD21,637,A263540,Y,Y,3,3,368,353,17220,17262
576,201907,MAD22,97,A009150,Y,Y,5,3,97,51,90500,90500
577,201907,MAD22,97,A068270,Y,Y,5,4,57,23,183500,203714
578,201907,MAD22,97,A078130,Y,Y,5,6,3190,1838,4396,5973
579,201907,MAD22,97,A093370,Y,Y,4,5,1825,1991,8410,8618
580,201907,MAD22,97,A128940,Y,Y,4,5,46,22,318181,302924
581,201907,MAD22,97,A215600,Y,Y,3,3,247,246,44927,45500
582,201907,MAD22,97,A263540,Y,Y,4,4,52,56,15066,14250
583,201907,MAD23,1724,A000080,Y,Y,3,3,198,55,21665,22000
584,201907,MAD23,1724,A000145,Y,Y,3,4,361,342,16374,15907
585,201907,MAD23,1724,A000270,Y,Y,6,4,79,34,43550,41566
586,201907,MAD23,1724,A000660,Y,Y,38,59,37,70,74400,74750
587,201907,MAD23,1724,A000720,Y,Y,9,8,83,303,49216,49400
588,201907,MAD23,1724,A000880,Y,Y,3,4,34,101,26966,26050
589,201907,MAD23,1724,A000990,Y,Y,6,4,7061,7244,13911,13872
590,201907,MAD23,1724,A001820,Y,Y,9,6,55,39,53925,52900
591,201907,MAD23,1724,A002700,Y,Y,5,3,13031,12184,2010,1942
592,201907,MAD23,1724,A003670,Y,Y,9,7,173,165,52553,53650
593,201907,MAD23,1724,A004020,Y,Y,4,5,417,520,42250,42000
594,201907,MAD23,1724,A004430,Y,Y,3,3,68,78,22488,22300
595,201907,MAD23,1724,A005110,Y,Y,3,4,336,871,3500,3550
596,201907,MAD23,1724,A005290,Y,Y,19,16,8675,7236,15757,16086
597,201907,MAD23,1724,A005360,Y,Y,10,10,1687,2009,4535,4505
598,201907,MAD23,1724,A005380,Y,Y,39,11,24,13,133500,133500
599,201907,MAD23,1724,A005390,Y,Y,5,6,4120,4764,1407,1365
600,201907,MAD23,1724,A005490,Y,Y,13,35,23,40,244500,247500
601,201907,MAD23,1724,A005930,Y,Y,66,63,115,190,45650,46750
602,201907,MAD23,1724,A005935,Y,Y,4,6,84,147,38200,37888
603,201907,MAD23,1724,A006360,Y,Y,4,5,385,493,33800,36025
604,201907,MAD23,1724,A006400,Y,Y,16,19,110,324,232000,231559
605,201907,MAD23,1724,A006800,Y,Y,6,6,2232,1698,8015,7939
606,201907,MAD23,1724,A008350,Y,Y,4,3,8252,6662,3602,3531
607,201907,MAD23,1724,A008770,Y,Y,35,13,194,185,83940,83300
608,201907,MAD23,1724,A008930,Y,Y,4,4,149,181,49500,48233
609,201907,MAD23,1724,A009150,Y,Y,32,29,150,156,93160,93700
610,201907,MAD23,1724,A009540,Y,Y,5,5,83,94,102500,102000
611,201907,MAD23,1724,A009830,Y,Y,9,11,103,275,20137,21439
612,201907,MAD23,1724,A010060,Y,Y,5,5,22,35,77400,88765
613,201907,MAD23,1724,A010140,Y,Y,6,25,85,217,7930,7100
614,201907,MAD23,1724,A010660,Y,Y,3,3,2300,3112,3920,3850
615,201907,MAD23,1724,A010950,Y,Y,8,12,902,101,94047,92100
616,201907,MAD23,1724,A011170,Y,Y,9,8,52,67,243500,243500
617,201907,MAD23,1724,A011780,Y,Y,5,3,121,191,87720,85500
618,201907,MAD23,1724,A012330,Y,Y,3,6,26,295,232250,232266
619,201907,MAD23,1724,A012700,Y,Y,4,5,846,970,6848,6730
620,201907,MAD23,1724,A012800,N,Y,0,3,0,500,-1,1446
621,201907,MAD23,1724,A013310,Y,Y,3,3,457,471,3440,3240
622,201907,MAD23,1724,A015760,Y,Y,10,9,178,110,27416,27800
623,201907,MAD23,1724,A016360,Y,Y,4,3,213,181,37800,37716
624,201907,MAD23,1724,A017670,Y,Y,3,4,123,184,257000,264000
625,201907,MAD23,1724,A017800,Y,Y,3,4,97,18,87846,96670
626,201907,MAD23,1724,A020150,Y,Y,11,6,55,84,38200,39950
627,201907,MAD23,1724,A020560,Y,Y,6,6,184,1030,5970,6020
628,201907,MAD23,1724,A023530,Y,Y,4,3,19,12,145500,145000
629,201907,MAD23,1724,A023770,Y,Y,6,5,161,136,52451,40000
630,201907,MAD23,1724,A023900,Y,Y,4,5,67,110,23461,20350
631,201907,MAD23,1724,A028050,Y,Y,4,4,120,250,16162,16300
632,201907,MAD23,1724,A028260,Y,Y,15,5,141,10,92511,94200
633,201907,MAD23,1724,A028300,Y,Y,7,5,185,189,33550,30400
634,201907,MAD23,1724,A032640,Y,N,3,0,50,0,12900,-1
635,201907,MAD23,1724,A033340,Y,Y,7,6,332,276,4675,4620
636,201907,MAD23,1724,A034220,Y,Y,10,5,1208,1542,14550,14500
637,201907,MAD23,1724,A035420,Y,Y,13,25,390,186,138688,118500
638,201907,MAD23,1724,A035720,Y,Y,23,22,124,149,130500,129000
639,201907,MAD23,1724,A035760,Y,Y,5,4,7,43,173100,176573
640,201907,MAD23,1724,A035900,Y,Y,4,4,116,222,21880,21500
641,201907,MAD23,1724,A036460,Y,Y,3,7,20,99,43400,42950
642,201907,MAD23,1724,A036830,Y,Y,33,41,359,256,64433,63700
643,201907,MAD23,1724,A037070,Y,Y,4,6,284,695,11250,12400
644,201907,MAD23,1724,A037560,Y,N,3,0,71,0,6771,-1
645,201907,MAD23,1724,A045390,Y,Y,4,3,86,718,5600,6170
646,201907,MAD23,1724,A047810,Y,Y,4,3,6,707,34700,37000
647,201907,MAD23,1724,A051160,Y,Y,3,3,48,157,5750,7040
648,201907,MAD23,1724,A051900,Y,Y,4,4,3,70,1225000,1234918
649,201907,MAD23,1724,A051910,Y,Y,25,23,57,55,345009,353000
650,201907,MAD23,1724,A052900,Y,Y,4,4,2137,2049,1430,1435
651,201907,MAD23,1724,A053800,Y,Y,4,3,56,134,52300,54600
652,201907,MAD23,1724,A054780,Y,Y,3,4,1642,482,3270,3000
653,201907,MAD23,1724,A054940,Y,Y,3,3,1754,2323,2125,2162
654,201907,MAD23,1724,A059090,Y,Y,4,4,337,792,5520,5080
655,201907,MAD23,1724,A064350,Y,Y,8,6,531,33,19766,18650
656,201907,MAD23,1724,A066570,Y,Y,23,11,68,638,76900,76697
657,201907,MAD23,1724,A066970,Y,Y,27,8,56,48,29800,28448
658,201907,MAD23,1724,A068270,Y,Y,15,14,20,30,189500,189500
659,201907,MAD23,1724,A071050,Y,Y,3,23,0,23,79000,78900
660,201907,MAD23,1724,A078130,Y,Y,12,11,3873,3769,6570,6220
661,201907,MAD23,1724,A078600,Y,Y,31,3,75,102,21045,19050
662,201907,MAD23,1724,A078890,Y,Y,5,3,445,309,10950,10225
663,201907,MAD23,1724,A079160,Y,Y,5,6,14,40,37750,38200
664,201907,MAD23,1724,A081000,Y,Y,6,7,41,70,33825,32750
665,201907,MAD23,1724,A084990,Y,Y,9,6,28,25,216660,202111
666,201907,MAD23,1724,A086520,Y,Y,7,6,72,148,24883,25300
667,201907,MAD23,1724,A086790,Y,N,3,0,755,0,36500,-1
668,201907,MAD23,1724,A090360,Y,Y,4,4,15,6,20628,22600
669,201907,MAD23,1724,A090430,Y,Y,20,11,67,53,160000,163030
670,201907,MAD23,1724,A091990,Y,Y,15,10,31,51,52387,52400
671,201907,MAD23,1724,A093230,Y,Y,6,5,5258,5093,665,574
672,201907,MAD23,1724,A093370,Y,Y,22,21,7086,7147,11766,11850
673,201907,MAD23,1724,A096610,Y,Y,3,3,1424,3024,8133,7755
674,201907,MAD23,1724,A096770,Y,Y,16,10,14,13,175875,167000
675,201907,MAD23,1724,A097950,Y,Y,3,4,35,54,288212,291500
676,201907,MAD23,1724,A104830,N,Y,0,8,0,146,-1,23800
677,201907,MAD23,1724,A121800,Y,Y,5,3,792,589,8425,8325
678,201907,MAD23,1724,A122990,Y,Y,5,4,525,546,17250,17250
679,201907,MAD23,1724,A128940,Y,Y,8,5,15,10,303222,300071
680,201907,MAD23,1724,A138080,Y,Y,4,7,195,322,64200,67785
681,201907,MAD23,1724,A139480,Y,Y,5,5,29,124,138500,121250
682,201907,MAD23,1724,A171010,Y,Y,3,4,2538,1197,6100,7400
683,201907,MAD23,1724,A178320,Y,Y,5,4,272,86,25700,26500
684,201907,MAD23,1724,A178920,Y,Y,5,3,62,41,31050,29950
685,201907,MAD23,1724,A180640,Y,Y,7,4,92,521,30400,29556
686,201907,MAD23,1724,A185750,Y,Y,3,3,14,24,92788,88100
687,201907,MAD23,1724,A192650,Y,Y,3,4,554,538,8250,8080
688,201907,MAD23,1724,A192820,Y,Y,5,3,68,33,104000,102000
689,201907,MAD23,1724,A204320,Y,Y,4,30,20,80,28411,27350
690,201907,MAD23,1724,A207940,Y,Y,11,6,12,6,276500,270977
691,201907,MAD23,1724,A213420,Y,Y,4,4,21,230,17900,17500
692,201907,MAD23,1724,A215100,Y,Y,6,5,649,609,6505,6431
693,201907,MAD23,1724,A215600,Y,Y,11,11,86,273,45650,48913
694,201907,MAD23,1724,A217500,Y,Y,3,3,959,959,2640,2841
695,201907,MAD23,1724,A218410,Y,Y,5,4,851,1256,31345,28000
696,201907,MAD23,1724,A220260,Y,Y,6,6,578,1298,4183,4360
697,201907,MAD23,1724,A247540,Y,Y,5,7,153,134,58416,57880
698,201907,MAD23,1724,A251270,Y,Y,11,9,1032,1095,97686,97127
699,201907,MAD23,1724,A263540,Y,Y,6,9,200,224,18278,17550
700,201907,MAD23,1724,A265520,Y,Y,3,3,99,55,23600,26000
701,201907,MAD23,1724,A271560,Y,Y,3,3,38,117,83700,93900
702,201907,MAD23,1724,A278280,Y,N,3,0,37,0,71100,-1
703,201907,MAD23,1724,A298690,Y,Y,5,5,242,267,6590,7163
704,201907,MAD23,1724,A307930,Y,Y,3,5,17,60,9396,9800
705,201907,MAD24,87,A001820,Y,Y,3,5,193,698,46600,48041
706,201907,MAD24,87,A005290,Y,Y,4,3,1998,1846,15433,15250
707,201907,MAD24,87,A005360,Y,Y,4,4,9938,8217,4469,4570
708,201907,MAD24,87,A005390,Y,Y,4,4,8707,11502,1370,1435
709,201907,MAD24,87,A012610,Y,Y,3,3,169,140,7560,7595
710,201907,MAD24,87,A020560,Y,N,3,0,148,0,6420,-1
711,201907,MAD24,87,A028300,Y,Y,7,4,595,73,29000,36650
712,201907,MAD24,87,A036830,Y,Y,6,6,125,267,61400,58784
713,201907,MAD24,87,A050890,Y,Y,3,3,1505,204,5740,6070
714,201907,MAD24,87,A078130,Y,Y,4,5,3806,5987,5841,6000
715,201907,MAD24,87,A093370,Y,Y,7,5,3166,3155,8520,8472
716,201907,MAD25,103,A005290,Y,Y,5,5,2855,2425,15504,15800
717,201907,MAD25,103,A005360,Y,Y,6,6,5349,5332,4204,4256
718,201907,MAD25,103,A005390,Y,Y,3,3,6723,6723,1430,1454
719,201907,MAD25,103,A036830,Y,Y,3,3,73,54,66500,66681
720,201907,MAD25,103,A048410,Y,Y,3,4,17493,25121,14400,14800
721,201907,MAD25,103,A078130,Y,Y,8,8,1418,1432,6855,6670
722,201907,MAD25,103,A093230,Y,Y,3,3,25766,11503,590,632
723,201907,MAD25,103,A093370,Y,Y,10,10,2991,3077,9275,9370
724,201907,MAD25,103,A122990,Y,Y,3,3,549,759,16700,17263
725,201907,MAD25,103,A207760,Y,Y,4,4,1963,2451,7296,7436
726,201907,MAD25,103,A239340,Y,Y,3,3,126,117,8360,8410
727,201907,MAD26,249,A000660,Y,Y,3,3,8,20,80000,75400
728,201907,MAD26,249,A009150,Y,Y,5,4,121,105,93800,96100
729,201907,MAD26,249,A035720,Y,Y,3,4,2,31,127500,132000
730,201907,MAD26,249,A215600,Y,Y,3,3,25,19,44450,46100
731,201907,MAD27,153,A000660,Y,Y,7,11,242,978,79546,70119
732,201907,MAD27,153,A005930,Y,Y,8,10,111,80,45702,46850
733,201907,MAD27,153,A009150,Y,Y,5,3,53,61,95171,98800
734,201907,MAD27,153,A011790,Y,Y,3,3,2042,70,43688,41600
735,201907,MAD27,153,A051910,Y,Y,8,6,111,110,346000,347500
736,201907,MAD27,153,A096770,Y,Y,3,5,56,71,172000,172000
737,201907,MAD27,153,A178320,N,Y,0,3,0,869,-1,26659
738,201907,MAD27,153,A207940,Y,Y,3,3,68,43,320500,324000
739,201907,MAD28,102,A005290,Y,Y,4,4,221,203,12692,12919
740,201907,MAD28,102,A005930,N,Y,0,3,0,185,-1,46850
741,201907,MAD28,102,A215600,N,Y,0,4,0,109,-1,42150
742,201907,MAD29,115,A005290,Y,Y,5,4,3572,3458,14025,14250
743,201907,MAD29,115,A010660,Y,Y,3,3,260,1001,3750,3335
744,201907,MAD29,115,A012610,Y,Y,6,6,442,452,9400,10249
745,201907,MAD29,115,A031330,Y,Y,3,4,944,4382,2145,2410
746,201907,MAD29,115,A033640,Y,Y,3,3,270,339,30950,32200
747,201907,MAD29,115,A047310,Y,Y,3,3,437,181,10950,10950
748,201907,MAD29,115,A050890,Y,Y,3,3,6760,6893,5830,5930
749,201907,MAD29,115,A054940,Y,Y,3,4,563,614,1900,1772
750,201907,MAD29,115,A061970,Y,Y,3,3,10356,10308,11523,11850
751,201907,MAD29,115,A078130,Y,Y,3,3,1587,2027,6233,5850
752,201907,MAD29,115,A093370,Y,Y,7,7,5139,4102,8609,8534
